CustomerCode,CustomerName,CustomerSegment,IndustryVertical,SizeTier,ParentCustomerCode,ParentCustomerName,HqCountryCode,HqCountryName,HqRegion,SalesRegion,AccountManager,AccountManagerEmail,CreditTier,PaymentTermsDays,ContractType,OnboardedDate,ScdValidFrom,ScdValidTo,IsCurrent,ScdVersion,CustomerKey
CUS2303,Sterling Engineering B.V.,SME Direct,Machinery,Mid-Market,CUS2533,Clearwater Electronics PLC,NZ,New Zealand,Oceania,ANZ,Ahmed Novak,ahmed.novak@meridiangl.com,B,30,Long-Term Contract,2021-05-05,2021-05-05,2021-11-12,0,1,2995
CUS2303,Sterling Engineering B.V.,SME Direct,Machinery,SME,CUS2533,Clearwater Electronics PLC,NZ,New Zealand,Oceania,ANZ,Elena Haddad,elena.haddad@meridiangl.com,D,30,Spot,2021-05-05,2021-11-13,9999-12-31,1,2,2996
CUS2304,Solstice Pharmaceuticals Pte Ltd,3PL,Pharma,Global Key Account,,,FR,France,N Europe,EMEA,Fatima O'Brien,fatima.obrien@meridiangl.com,C,15,Long-Term Contract,2025-08-04,2025-08-04,9999-12-31,1,1,2997
CUS2305,Marlowe Apparel Ltd,BCO,Textiles,Global Key Account,,,MY,Malaysia,SE Asia,APAC,Liam O'Brien,liam.obrien@meridiangl.com,A,30,Long-Term Contract,2016-08-30,2016-08-30,2019-08-22,0,1,2998
CUS2305,Marlowe Apparel Ltd,BCO,Textiles,Global Key Account,,,MY,Malaysia,SE Asia,APAC,Liam O'Brien,liam.obrien@meridiangl.com,A,30,Spot,2016-08-30,2019-08-23,9999-12-31,1,2,2999
CUS2306,Nova Mercantile PLC,3PL,Retail,National,,,NZ,New Zealand,Oceania,ANZ,Ingrid Tanaka,ingrid.tanaka@meridiangl.com,B,30,Long-Term Contract,2023-01-28,2023-01-28,2023-09-19,0,1,3000
CUS2306,Nova Mercantile PLC,3PL,Retail,National,,,NZ,New Zealand,Oceania,ANZ,Grace Osei,grace.osei@meridiangl.com,C,30,Spot,2023-01-28,2023-09-20,9999-12-31,1,2,3001
CUS2307,Elmfield Garments LLC,BCO,Textiles,SME,,,VN,Vietnam,SE Asia,APAC,Hassan Nguyen,hassan.nguyen@meridiangl.com,B,30,Spot,2018-10-11,2018-10-11,9999-12-31,1,1,3002
CUS2308,Ridgemont Chemical Industries Pte Ltd,SME Direct,Chemicals,National,,,CL,Chile,LatAm West,Americas,Carlos Ferreira,carlos.ferreira@meridiangl.com,C,30,Long-Term Contract,2018-06-13,2018-06-13,9999-12-31,1,1,3003
CUS2309,Northgate Industrial PLC,Freight Forwarder,Machinery,National,,,US,United States,N America East,Americas,Diego Yamamoto,diego.yamamoto@meridiangl.com,C,60,Long-Term Contract,2025-04-12,2025-04-12,9999-12-31,1,1,3004
CUS2310,Cedarline Petrochemicals B.V.,SME Direct,Energy,Mid-Market,,,DE,Germany,N Europe,EMEA,Fatima Tanaka,fatima.tanaka@meridiangl.com,C,30,Named Account Tariff,2017-12-18,2017-12-18,2024-03-06,0,1,3005
CUS2310,Cedarline Petrochemicals B.V.,SME Direct,Energy,SME,,,DE,Germany,N Europe,EMEA,Fatima Tanaka,fatima.tanaka@meridiangl.com,C,30,Long-Term Contract,2017-12-18,2024-03-07,9999-12-31,1,2,3006
CUS2311,Northgate Chemicals GmbH,BCO,Chemicals,Mid-Market,,,FR,France,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,C,30,Spot,2022-10-12,2022-10-12,9999-12-31,1,1,3007
CUS2312,Brightwater FMCG S.A.,NVOCC,FMCG,National,,,JP,Japan,East Asia,APAC,Diego Kowalski,diego.kowalski@meridiangl.com,A,45,Long-Term Contract,2017-10-24,2017-10-24,2018-02-18,0,1,3008
CUS2312,Brightwater FMCG S.A.,NVOCC,FMCG,SME,,,JP,Japan,East Asia,APAC,Ahmed Novak,ahmed.novak@meridiangl.com,A,45,Long-Term Contract,2017-10-24,2018-02-19,9999-12-31,1,2,3009
CUS2313,Ironbridge Farms Corp,BCO,Agriculture,SME,CUS2555,Lakemoor Metals LLC,CN,China,East Asia,APAC,Carlos Ferreira,carlos.ferreira@meridiangl.com,C,0,Spot,2024-06-08,2024-06-08,9999-12-31,1,1,3010
CUS2314,Lakemoor Apparel LLC,BCO,Textiles,National,CUS2857,Ashford Textiles B.V.,NL,Netherlands,N Europe,EMEA,Elena Haddad,elena.haddad@meridiangl.com,C,15,Named Account Tariff,2017-12-08,2017-12-08,2018-07-20,0,1,3011
CUS2314,Lakemoor Apparel LLC,BCO,Textiles,National,CUS2857,Ashford Textiles B.V.,NL,Netherlands,N Europe,EMEA,Grace Larsson,grace.larsson@meridiangl.com,C,15,Named Account Tariff,2017-12-08,2018-07-21,9999-12-31,1,2,3012
CUS2315,Harborview Trading Inc,BCO,Retail,Global Key Account,,,SG,Singapore,SE Asia,APAC,Elena Haddad,elena.haddad@meridiangl.com,A,60,Long-Term Contract,2023-09-26,2023-09-26,9999-12-31,1,1,3013
CUS2316,Westbrook Auto Parts B.V.,SME Direct,Automotive,National,,,IN,India,South Asia,APAC,Yuki O'Brien,yuki.obrien@meridiangl.com,D,30,Spot,2018-04-05,2018-04-05,9999-12-31,1,1,3014
CUS2317,Ashgrove Life Sciences Ltd,SME Direct,Pharma,Mid-Market,,,NZ,New Zealand,Oceania,ANZ,Priya Ferreira,priya.ferreira@meridiangl.com,C,30,Long-Term Contract,2018-06-18,2018-06-18,9999-12-31,1,1,3015
CUS2318,Juniper Motors S.A.,Freight Forwarder,Automotive,Global Key Account,,,US,United States,N America East,Americas,Ahmed Rossi,ahmed.rossi@meridiangl.com,C,0,Long-Term Contract,2021-12-22,2021-12-22,2022-01-23,0,1,3016
CUS2318,Juniper Motors S.A.,Freight Forwarder,Automotive,Global Key Account,,,US,United States,N America East,Americas,Yuki O'Brien,yuki.obrien@meridiangl.com,C,0,Long-Term Contract,2021-12-22,2022-01-24,9999-12-31,1,2,3017
CUS2319,Hillcrest Consumer Goods B.V.,3PL,FMCG,National,,,GB,United Kingdom,N Europe,EMEA,Ahmed Rossi,ahmed.rossi@meridiangl.com,B,45,Long-Term Contract,2015-11-06,2015-11-06,9999-12-31,1,1,3018
CUS2320,Underhill FMCG Inc,3PL,FMCG,Mid-Market,,,TR,Turkey,Mediterranean,EMEA,James Tanaka,james.tanaka@meridiangl.com,C,0,Long-Term Contract,2026-06-02,2026-06-02,9999-12-31,1,1,3019
CUS2321,Glenmoor Textiles Pte Ltd,BCO,Textiles,Mid-Market,,,JP,Japan,East Asia,APAC,Ahmed Torres,ahmed.torres@meridiangl.com,C,30,Spot,2021-03-28,2021-03-28,9999-12-31,1,1,3020
CUS2322,Quarrystone Machinery Group,Freight Forwarder,Machinery,SME,,,SA,Saudi Arabia,Middle East,EMEA,Grace Osei,grace.osei@meridiangl.com,B,30,Named Account Tariff,2018-01-30,2018-01-30,9999-12-31,1,1,3021
CUS2323,Greystone Energy Holdings,BCO,Energy,Mid-Market,CUS0385,Everest Auto Parts PLC,BE,Belgium,N Europe,EMEA,Diego Yamamoto,diego.yamamoto@meridiangl.com,C,15,Spot,2015-10-29,2015-10-29,9999-12-31,1,1,3022
CUS2324,Aurora Auto Parts B.V.,Freight Forwarder,Automotive,National,,,ES,Spain,Mediterranean,EMEA,Wei Tanaka,wei.tanaka@meridiangl.com,C,30,Long-Term Contract,2015-07-19,2015-07-19,2021-07-28,0,1,3023
CUS2324,Aurora Auto Parts B.V.,Freight Forwarder,Automotive,SME,,,ES,Spain,Mediterranean,EMEA,James Tanaka,james.tanaka@meridiangl.com,A,30,Named Account Tariff,2015-07-19,2021-07-29,9999-12-31,1,2,3024
CUS2325,Onyx Pharmaceuticals B.V.,BCO,Pharma,SME,CUS1274,Juniper Chemical Industries B.V.,SG,Singapore,SE Asia,APAC,Yuki Ramirez,yuki.ramirez@meridiangl.com,B,30,Long-Term Contract,2019-02-04,2019-02-04,9999-12-31,1,1,3025
CUS2326,Sentinel Trading Co.,BCO,Retail,National,,,BE,Belgium,N Europe,EMEA,Priya Ferreira,priya.ferreira@meridiangl.com,C,0,Long-Term Contract,2017-12-31,2017-12-31,2020-06-18,0,1,3026
CUS2326,Sentinel Trading Co.,BCO,Retail,SME,,,BE,Belgium,N Europe,EMEA,Elena Haddad,elena.haddad@meridiangl.com,D,0,Named Account Tariff,2017-12-31,2020-06-19,9999-12-31,1,2,3027
CUS2327,Voyager Electronics Corp,BCO,Electronics,SME,CUS2254,Kestrel Energy LLC,VN,Vietnam,SE Asia,APAC,Carlos Haddad,carlos.haddad@meridiangl.com,C,15,Spot,2015-12-19,2015-12-19,2022-10-02,0,1,3028
CUS2327,Voyager Electronics Corp,BCO,Electronics,SME,CUS2254,Kestrel Energy LLC,VN,Vietnam,SE Asia,APAC,Carlos Haddad,carlos.haddad@meridiangl.com,D,15,Spot,2015-12-19,2022-10-03,9999-12-31,1,2,3029
CUS2328,Zenith Mercantile Inc,BCO,Retail,Mid-Market,,,IN,India,South Asia,APAC,Ahmed Novak,ahmed.novak@meridiangl.com,B,30,Named Account Tariff,2022-02-27,2022-02-27,2026-04-30,0,1,3030
CUS2328,Zenith Mercantile Inc,BCO,Retail,Mid-Market,,,IN,India,South Asia,APAC,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,B,30,Spot,2022-02-27,2026-05-01,9999-12-31,1,2,3031
CUS2329,Lonestar Agri-Foods Co.,BCO,Agriculture,Mid-Market,,,MX,Mexico,LatAm West,Americas,Hassan Silva,hassan.silva@meridiangl.com,C,30,Spot,2024-04-12,2024-04-12,2024-06-25,0,1,3032
CUS2329,Lonestar Agri-Foods Co.,BCO,Agriculture,Mid-Market,,,MX,Mexico,LatAm West,Americas,Fatima Tanaka,fatima.tanaka@meridiangl.com,C,30,Spot,2024-04-12,2024-06-26,9999-12-31,1,2,3033
CUS2330,Valleyforge Textiles B.V.,SME Direct,Textiles,SME,,,DE,Germany,N Europe,EMEA,Diego Yamamoto,diego.yamamoto@meridiangl.com,D,30,Named Account Tariff,2017-11-19,2017-11-19,9999-12-31,1,1,3034
CUS2331,Ironwood Stores Co.,3PL,Retail,National,,,TW,Taiwan,East Asia,APAC,Sofia Tanaka,sofia.tanaka@meridiangl.com,B,45,Named Account Tariff,2020-01-19,2020-01-19,9999-12-31,1,1,3035
CUS2332,Mosaic Semiconductor PLC,3PL,Electronics,Mid-Market,,,ES,Spain,Mediterranean,EMEA,Fatima Haddad,fatima.haddad@meridiangl.com,C,15,Spot,2017-05-23,2017-05-23,9999-12-31,1,1,3036
CUS2333,Ivyhill Technologies Ltd,BCO,Electronics,Mid-Market,,,SA,Saudi Arabia,Middle East,EMEA,Priya O'Brien,priya.obrien@meridiangl.com,B,45,Named Account Tariff,2016-05-31,2016-05-31,9999-12-31,1,1,3037
CUS2334,Ironwood FMCG Group,3PL,FMCG,Mid-Market,,,ZA,South Africa,Africa,EMEA,Sofia Tanaka,sofia.tanaka@meridiangl.com,B,60,Spot,2020-10-05,2020-10-05,9999-12-31,1,1,3038
CUS2335,Vantage Electronics S.A.,3PL,Electronics,Mid-Market,,,FR,France,N Europe,EMEA,Ahmed Rossi,ahmed.rossi@meridiangl.com,C,30,Spot,2021-09-08,2021-09-08,2026-06-18,0,1,3039
CUS2335,Vantage Electronics S.A.,3PL,Electronics,SME,,,FR,France,N Europe,EMEA,Ingrid Nguyen,ingrid.nguyen@meridiangl.com,B,30,Named Account Tariff,2021-09-08,2026-06-19,9999-12-31,1,2,3040
CUS2336,Eastridge Technologies PLC,Freight Forwarder,Electronics,SME,,,FR,France,N Europe,EMEA,Ingrid Osei,ingrid.osei@meridiangl.com,D,0,Spot,2022-10-10,2022-10-10,2026-06-03,0,1,3041
CUS2336,Eastridge Technologies PLC,Freight Forwarder,Electronics,National,,,FR,France,N Europe,EMEA,Yuki Torres,yuki.torres@meridiangl.com,B,0,Long-Term Contract,2022-10-10,2026-06-04,9999-12-31,1,2,3042
CUS2337,Vantage Engineering Inc,3PL,Machinery,Mid-Market,,,IN,India,South Asia,APAC,Sofia Ferreira,sofia.ferreira@meridiangl.com,C,30,Named Account Tariff,2021-11-29,2021-11-29,9999-12-31,1,1,3043
CUS2338,Voyager Consumer Goods Holdings,SME Direct,FMCG,Mid-Market,,,TR,Turkey,Mediterranean,EMEA,Fatima Tanaka,fatima.tanaka@meridiangl.com,C,0,Named Account Tariff,2022-06-24,2022-06-24,9999-12-31,1,1,3044
CUS2339,Juniper Metals GmbH,BCO,Metals,SME,,,MY,Malaysia,SE Asia,APAC,Anna Berg,anna.berg@meridiangl.com,C,60,Spot,2016-02-15,2016-02-15,9999-12-31,1,1,3045
CUS2340,Vertex Pharmaceuticals B.V.,SME Direct,Pharma,Mid-Market,,,SA,Saudi Arabia,Middle East,EMEA,Elena Haddad,elena.haddad@meridiangl.com,B,45,Spot,2017-06-03,2017-06-03,9999-12-31,1,1,3046
CUS2341,Westbrook Garments B.V.,SME Direct,Textiles,Mid-Market,,,JP,Japan,East Asia,APAC,Ahmed Torres,ahmed.torres@meridiangl.com,D,30,Named Account Tariff,2019-09-03,2019-09-03,9999-12-31,1,1,3047
CUS2342,Redwood Automotive Group,BCO,Automotive,SME,,,CL,Chile,LatAm West,Americas,Elena O'Brien,elena.obrien@meridiangl.com,C,15,Spot,2016-01-10,2016-01-10,9999-12-31,1,1,3048
CUS2343,Nova Life Sciences Inc,BCO,Pharma,SME,,,SG,Singapore,SE Asia,APAC,Ingrid Tanaka,ingrid.tanaka@meridiangl.com,D,30,Named Account Tariff,2021-08-13,2021-08-13,9999-12-31,1,1,3049
CUS2344,Wellspring Automotive PLC,3PL,Automotive,SME,,,TH,Thailand,SE Asia,APAC,Ingrid Ferreira,ingrid.ferreira@meridiangl.com,D,0,Named Account Tariff,2020-06-10,2020-06-10,2025-10-28,0,1,3050
CUS2344,Wellspring Automotive PLC,3PL,Automotive,SME,,,TH,Thailand,SE Asia,APAC,Ingrid Ferreira,ingrid.ferreira@meridiangl.com,D,0,Long-Term Contract,2020-06-10,2025-10-29,9999-12-31,1,2,3051
CUS2345,Northgate Stores Pte Ltd,Freight Forwarder,Retail,Mid-Market,CUS2549,Sentinel Alloys Holdings,ES,Spain,Mediterranean,EMEA,Priya Ferreira,priya.ferreira@meridiangl.com,D,15,Spot,2018-03-24,2018-03-24,9999-12-31,1,1,3052
CUS2346,Zenith Electronics B.V.,BCO,Electronics,Mid-Market,,,CL,Chile,LatAm West,Americas,Yuki Ramirez,yuki.ramirez@meridiangl.com,A,45,Long-Term Contract,2019-01-07,2019-01-07,9999-12-31,1,1,3053
CUS2347,Ashford Auto Parts PLC,BCO,Automotive,SME,,,FR,France,N Europe,EMEA,Raj Kim,raj.kim@meridiangl.com,D,30,Named Account Tariff,2022-09-22,2022-09-22,2024-09-22,0,1,3054
CUS2347,Ashford Auto Parts PLC,BCO,Automotive,SME,,,FR,France,N Europe,EMEA,Wei Silva,wei.silva@meridiangl.com,C,30,Long-Term Contract,2022-09-22,2024-09-23,9999-12-31,1,2,3055
CUS2348,Ashford Technologies LLC,NVOCC,Electronics,SME,CUS2039,Skyline Steel Co.,IN,India,South Asia,APAC,Elena O'Brien,elena.obrien@meridiangl.com,B,30,Long-Term Contract,2024-11-10,2024-11-10,9999-12-31,1,1,3056
CUS2349,Oakford Consumer Goods GmbH,Freight Forwarder,FMCG,SME,,,SG,Singapore,SE Asia,APAC,Diego Yamamoto,diego.yamamoto@meridiangl.com,B,15,Named Account Tariff,2016-05-26,2016-05-26,9999-12-31,1,1,3057
CUS2350,Juniper Industrial GmbH,BCO,Machinery,SME,CUS0680,Nightingale Technologies Holdings,TH,Thailand,SE Asia,APAC,Carlos Haddad,carlos.haddad@meridiangl.com,C,30,Long-Term Contract,2023-05-24,2023-05-24,2025-09-02,0,1,3058
CUS2350,Juniper Industrial GmbH,BCO,Machinery,SME,CUS0680,Nightingale Technologies Holdings,TH,Thailand,SE Asia,APAC,Carlos Haddad,carlos.haddad@meridiangl.com,A,30,Long-Term Contract,2023-05-24,2025-09-03,9999-12-31,1,2,3059
CUS2351,Ironbridge Consumer Goods B.V.,Freight Forwarder,FMCG,Mid-Market,CUS2104,Zenith Machinery Holdings,CA,Canada,N America East,Americas,Yuki Kowalski,yuki.kowalski@meridiangl.com,B,60,Spot,2020-09-04,2020-09-04,9999-12-31,1,1,3060
CUS2352,Nightingale Energy PLC,BCO,Energy,Mid-Market,,,AE,United Arab Emirates,Middle East,EMEA,Ahmed Tanaka,ahmed.tanaka@meridiangl.com,C,15,Spot,2023-04-19,2023-04-19,2025-10-24,0,1,3061
CUS2352,Nightingale Energy PLC,BCO,Energy,National,,,AE,United Arab Emirates,Middle East,EMEA,Ahmed Tanaka,ahmed.tanaka@meridiangl.com,A,15,Long-Term Contract,2023-04-19,2025-10-25,9999-12-31,1,2,3062
CUS2353,Northgate Automotive LLC,Freight Forwarder,Automotive,National,,,GB,United Kingdom,N Europe,EMEA,Priya O'Brien,priya.obrien@meridiangl.com,B,45,Named Account Tariff,2018-05-16,2018-05-16,9999-12-31,1,1,3063
CUS2354,Ridgemont Trading Group,BCO,Retail,Mid-Market,,,BR,Brazil,LatAm East,Americas,James Larsson,james.larsson@meridiangl.com,C,0,Spot,2015-10-24,2015-10-24,2023-03-16,0,1,3064
CUS2354,Ridgemont Trading Group,BCO,Retail,National,,,BR,Brazil,LatAm East,Americas,James Larsson,james.larsson@meridiangl.com,D,0,Named Account Tariff,2015-10-24,2023-03-17,9999-12-31,1,2,3065
CUS2355,Cedarline Pharmaceuticals Pte Ltd,3PL,Pharma,SME,CUS0580,Oakford Consumer Goods Group,ID,Indonesia,SE Asia,APAC,Hassan Nguyen,hassan.nguyen@meridiangl.com,B,15,Named Account Tariff,2017-05-12,2017-05-12,9999-12-31,1,1,3066
CUS2356,Junction Stores Group,BCO,Retail,SME,,,JP,Japan,East Asia,APAC,Sofia Larsson,sofia.larsson@meridiangl.com,B,0,Spot,2021-08-20,2021-08-20,9999-12-31,1,1,3067
CUS2357,Fairhaven Mercantile Holdings,BCO,Retail,SME,CUS2203,Voyager Pharma Group,HK,Hong Kong,East Asia,APAC,Wei Tanaka,wei.tanaka@meridiangl.com,D,30,Named Account Tariff,2025-12-05,2025-12-05,2025-12-19,0,1,3068
CUS2357,Fairhaven Mercantile Holdings,BCO,Retail,Mid-Market,CUS2203,Voyager Pharma Group,HK,Hong Kong,East Asia,APAC,Fatima Tanaka,fatima.tanaka@meridiangl.com,B,30,Named Account Tariff,2025-12-05,2025-12-20,9999-12-31,1,2,3069
CUS2358,Redwood Retail Corp,3PL,Retail,National,,,TR,Turkey,Mediterranean,EMEA,Ahmed Rossi,ahmed.rossi@meridiangl.com,B,45,Named Account Tariff,2016-12-21,2016-12-21,9999-12-31,1,1,3070
CUS2359,Eastridge Semiconductor Pte Ltd,NVOCC,Electronics,Mid-Market,,,CA,Canada,N America East,Americas,Carlos Ferreira,carlos.ferreira@meridiangl.com,C,15,Long-Term Contract,2018-04-07,2018-04-07,9999-12-31,1,1,3071
CUS2360,Thornwell Semiconductor Holdings,Freight Forwarder,Electronics,SME,,,TH,Thailand,SE Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,C,60,Named Account Tariff,2018-01-12,2018-01-12,9999-12-31,1,1,3072
CUS2361,Ashgrove Auto Parts Ltd,3PL,Automotive,National,,,MY,Malaysia,SE Asia,APAC,Fatima Chen,fatima.chen@meridiangl.com,A,30,Named Account Tariff,2018-02-18,2018-02-18,9999-12-31,1,1,3073
CUS2362,Beacon Garments LLC,3PL,Textiles,Mid-Market,,,ES,Spain,Mediterranean,EMEA,Liam O'Brien,liam.obrien@meridiangl.com,D,45,Named Account Tariff,2023-03-02,2023-03-02,9999-12-31,1,1,3074
CUS2363,Westbrook Technologies Ltd,Freight Forwarder,Electronics,Mid-Market,,,NZ,New Zealand,Oceania,ANZ,Wei Tanaka,wei.tanaka@meridiangl.com,C,30,Named Account Tariff,2015-08-15,2015-08-15,9999-12-31,1,1,3075
CUS2364,Equator Pharma Ltd,SME Direct,Pharma,SME,,,DE,Germany,N Europe,EMEA,Fatima O'Brien,fatima.obrien@meridiangl.com,C,15,Spot,2018-02-12,2018-02-12,2025-07-20,0,1,3076
CUS2364,Equator Pharma Ltd,SME Direct,Pharma,SME,,,DE,Germany,N Europe,EMEA,Ahmed Rossi,ahmed.rossi@meridiangl.com,C,15,Long-Term Contract,2018-02-12,2025-07-21,9999-12-31,1,2,3077
CUS2365,Eastridge Garments Pte Ltd,Freight Forwarder,Textiles,SME,,,AU,Australia,Oceania,ANZ,Hassan Nguyen,hassan.nguyen@meridiangl.com,C,30,Spot,2024-12-22,2024-12-22,2025-06-15,0,1,3078
CUS2365,Eastridge Garments Pte Ltd,Freight Forwarder,Textiles,SME,,,AU,Australia,Oceania,ANZ,Priya O'Brien,priya.obrien@meridiangl.com,D,30,Long-Term Contract,2024-12-22,2025-06-16,9999-12-31,1,2,3079
CUS2366,Nightingale Machinery Group,SME Direct,Machinery,National,CUS1014,Millbrook Power Holdings,AU,Australia,Oceania,ANZ,Ahmed Torres,ahmed.torres@meridiangl.com,B,30,Named Account Tariff,2017-11-03,2017-11-03,9999-12-31,1,1,3080
CUS2367,Deerfield Consumer Goods Co.,NVOCC,FMCG,Mid-Market,,,TW,Taiwan,East Asia,APAC,Carlos Haddad,carlos.haddad@meridiangl.com,C,30,Named Account Tariff,2018-04-27,2018-04-27,2019-08-09,0,1,3081
CUS2367,Deerfield Consumer Goods Co.,NVOCC,FMCG,National,,,TW,Taiwan,East Asia,APAC,Elena Haddad,elena.haddad@meridiangl.com,C,30,Named Account Tariff,2018-04-27,2019-08-10,9999-12-31,1,2,3082
CUS2368,Southwick Machinery Corp,BCO,Machinery,Mid-Market,CUS0535,Thornwell FMCG PLC,IT,Italy,Mediterranean,EMEA,Ingrid O'Brien,ingrid.obrien@meridiangl.com,C,15,Long-Term Contract,2018-08-10,2018-08-10,9999-12-31,1,1,3083
CUS2369,Fairhaven Electronics PLC,NVOCC,Electronics,National,,,SA,Saudi Arabia,Middle East,EMEA,Fatima Chen,fatima.chen@meridiangl.com,C,30,Named Account Tariff,2020-12-02,2020-12-02,9999-12-31,1,1,3084
CUS2370,Glenmoor Steel GmbH,BCO,Metals,SME,,,TR,Turkey,Mediterranean,EMEA,James Tanaka,james.tanaka@meridiangl.com,B,30,Spot,2021-01-08,2021-01-08,9999-12-31,1,1,3085
CUS2371,Oakford Apparel PLC,3PL,Textiles,National,,,CA,Canada,N America East,Americas,Elena O'Brien,elena.obrien@meridiangl.com,C,15,Spot,2017-08-02,2017-08-02,2019-08-05,0,1,3086
CUS2371,Oakford Apparel PLC,3PL,Textiles,Mid-Market,,,CA,Canada,N America East,Americas,Priya Ferreira,priya.ferreira@meridiangl.com,C,15,Long-Term Contract,2017-08-02,2019-08-06,9999-12-31,1,2,3087
CUS2372,Northgate Engineering Holdings,BCO,Machinery,Mid-Market,,,TH,Thailand,SE Asia,APAC,Yuki Ramirez,yuki.ramirez@meridiangl.com,B,15,Spot,2015-12-09,2015-12-09,9999-12-31,1,1,3088
CUS2373,Vantage Life Sciences PLC,BCO,Pharma,Global Key Account,,,MX,Mexico,LatAm West,Americas,Elena O'Brien,elena.obrien@meridiangl.com,A,30,Named Account Tariff,2018-01-20,2018-01-20,9999-12-31,1,1,3089
CUS2374,Kingswell Consumer Goods Co.,SME Direct,FMCG,SME,,,FR,France,N Europe,EMEA,Grace Osei,grace.osei@meridiangl.com,D,0,Spot,2022-04-20,2022-04-20,2026-02-22,0,1,3090
CUS2374,Kingswell Consumer Goods Co.,SME Direct,FMCG,SME,,,FR,France,N Europe,EMEA,Grace Osei,grace.osei@meridiangl.com,A,0,Long-Term Contract,2022-04-20,2026-02-23,9999-12-31,1,2,3091
CUS2375,Quarrystone Trading Group,3PL,Retail,SME,,,BE,Belgium,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,C,30,Spot,2018-12-12,2018-12-12,2019-09-22,0,1,3092
CUS2375,Quarrystone Trading Group,3PL,Retail,Mid-Market,,,BE,Belgium,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,A,30,Spot,2018-12-12,2019-09-23,9999-12-31,1,2,3093
CUS2376,Solstice Agri-Foods Group,3PL,Agriculture,SME,,,HK,Hong Kong,East Asia,APAC,Carlos Ferreira,carlos.ferreira@meridiangl.com,D,15,Spot,2021-01-18,2021-01-18,9999-12-31,1,1,3094
CUS2377,Vantage Motors Corp,BCO,Automotive,Mid-Market,,,ES,Spain,Mediterranean,EMEA,Elena Haddad,elena.haddad@meridiangl.com,B,45,Named Account Tariff,2025-08-29,2025-08-29,9999-12-31,1,1,3095
CUS2378,Cobalt Machinery Co.,Freight Forwarder,Machinery,Global Key Account,,,BE,Belgium,N Europe,EMEA,Yuki O'Brien,yuki.obrien@meridiangl.com,C,30,Long-Term Contract,2024-11-21,2024-11-21,9999-12-31,1,1,3096
CUS2379,Eastridge Chemicals PLC,SME Direct,Chemicals,Mid-Market,CUS1229,Northgate Agri-Foods Ltd,BE,Belgium,N Europe,EMEA,Ingrid O'Brien,ingrid.obrien@meridiangl.com,B,45,Spot,2024-05-17,2024-05-17,2026-04-12,0,1,3097
CUS2379,Eastridge Chemicals PLC,SME Direct,Chemicals,SME,CUS1229,Northgate Agri-Foods Ltd,BE,Belgium,N Europe,EMEA,Hassan Silva,hassan.silva@meridiangl.com,A,45,Long-Term Contract,2024-05-17,2026-04-13,9999-12-31,1,2,3098
CUS2380,Deerfield Semiconductor Group,SME Direct,Electronics,SME,,,GB,United Kingdom,N Europe,EMEA,Carlos Haddad,carlos.haddad@meridiangl.com,C,15,Named Account Tariff,2017-02-11,2017-02-11,9999-12-31,1,1,3099
CUS2381,Wellspring Energy S.A.,NVOCC,Energy,SME,,,ES,Spain,Mediterranean,EMEA,Fatima O'Brien,fatima.obrien@meridiangl.com,D,0,Spot,2024-10-15,2024-10-15,2025-09-11,0,1,3100
CUS2381,Wellspring Energy S.A.,NVOCC,Energy,SME,,,ES,Spain,Mediterranean,EMEA,Elena Tanaka,elena.tanaka@meridiangl.com,D,0,Named Account Tariff,2024-10-15,2025-09-12,9999-12-31,1,2,3101
CUS2382,Equator Garments PLC,NVOCC,Textiles,SME,,,GB,United Kingdom,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,C,60,Spot,2021-03-05,2021-03-05,9999-12-31,1,1,3102
CUS2383,Westbrook Energy S.A.,Freight Forwarder,Energy,Global Key Account,,,TW,Taiwan,East Asia,APAC,Ahmed Nguyen,ahmed.nguyen@meridiangl.com,B,15,Long-Term Contract,2026-03-27,2026-03-27,2026-04-03,0,1,3103
CUS2383,Westbrook Energy S.A.,Freight Forwarder,Energy,Global Key Account,,,TW,Taiwan,East Asia,APAC,Sofia Tanaka,sofia.tanaka@meridiangl.com,D,15,Named Account Tariff,2026-03-27,2026-04-04,9999-12-31,1,2,3104
CUS2384,Sterling Agri-Foods Co.,NVOCC,Agriculture,SME,CUS1301,Onyx Agri-Foods LLC,CA,Canada,N America East,Americas,Liam O'Brien,liam.obrien@meridiangl.com,C,0,Spot,2024-03-14,2024-03-14,2025-11-03,0,1,3105
CUS2384,Sterling Agri-Foods Co.,NVOCC,Agriculture,National,CUS1301,Onyx Agri-Foods LLC,CA,Canada,N America East,Americas,Liam O'Brien,liam.obrien@meridiangl.com,B,0,Long-Term Contract,2024-03-14,2025-11-04,9999-12-31,1,2,3106
CUS2385,Underhill Machinery Holdings,3PL,Machinery,Mid-Market,,,SG,Singapore,SE Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,C,30,Named Account Tariff,2023-09-27,2023-09-27,9999-12-31,1,1,3107
